member_name,size_bytes,compressed_size_bytes,crc32,type
RRF_Data_sharing_MECFS/CFS_139/RRF_H.nii,3610868,971868,c9dc62ef,file
RRF_Data_sharing_MECFS/CFS_139/RRF_O.nii,3610868,380542,82d7b64a,file
RRF_Data_sharing_MECFS/CFS_139/RRF_T.nii,3610868,488257,69e5f89f,file
RRF_Data_sharing_MECFS/CFS_139/RRF_W.nii,3610868,501079,b399c905,file
RRF_Data_sharing_MECFS/CFS_143/RRF_H.nii,3610868,982417,e9a1dea3,file
RRF_Data_sharing_MECFS/CFS_143/RRF_O.nii,3610868,389496,274d0ba5,file
RRF_Data_sharing_MECFS/CFS_143/RRF_T.nii,3610868,481618,52985bbf,file
RRF_Data_sharing_MECFS/CFS_143/RRF_W.nii,3610868,493385,5a6542c2,file
RRF_Data_sharing_MECFS/CFS_146/RRF_H.nii,3610868,957365,44ce9f8c,file
RRF_Data_sharing_MECFS/CFS_146/RRF_O.nii,3610868,381742,b38bc079,file
RRF_Data_sharing_MECFS/CFS_146/RRF_T.nii,3610868,443349,7d488d9a,file
RRF_Data_sharing_MECFS/CFS_146/RRF_W.nii,3610868,461751,72d74a91,file
RRF_Data_sharing_MECFS/CFS_147/RRF_H.nii,3610868,1008723,b2a0b59b,file
RRF_Data_sharing_MECFS/CFS_147/RRF_O.nii,3610868,407958,cd12746e,file
RRF_Data_sharing_MECFS/CFS_147/RRF_T.nii,3610868,491951,f0e42139,file
RRF_Data_sharing_MECFS/CFS_147/RRF_W.nii,3610868,509508,b4e6256b,file
RRF_Data_sharing_MECFS/CFS_152/RRF_H.nii,3610868,996160,6552a6a7,file
RRF_Data_sharing_MECFS/CFS_152/RRF_O.nii,3610868,384807,91c1db71,file
RRF_Data_sharing_MECFS/CFS_152/RRF_T.nii,3610868,461010,5f522606,file
RRF_Data_sharing_MECFS/CFS_152/RRF_W.nii,3610868,425166,a6dbb0a0,file
RRF_Data_sharing_MECFS/CFS_154/RRF_H.nii,3610868,969491,2f22a63f,file
RRF_Data_sharing_MECFS/CFS_154/RRF_O.nii,3610868,386607,48827e3f,file
RRF_Data_sharing_MECFS/CFS_154/RRF_T.nii,3610868,482970,8954c2f4,file
RRF_Data_sharing_MECFS/CFS_154/RRF_W.nii,3610868,480409,7c94bf75,file
RRF_Data_sharing_MECFS/CFS_155/RRF_H.nii,3610868,960110,417b2a58,file
RRF_Data_sharing_MECFS/CFS_155/RRF_O.nii,3610868,404461,58fae56a,file
RRF_Data_sharing_MECFS/CFS_155/RRF_T.nii,3610868,475548,2839fb50,file
RRF_Data_sharing_MECFS/CFS_155/RRF_W.nii,3610868,479628,a851da25,file
RRF_Data_sharing_MECFS/CFS_160/RRF_H.nii,3610868,960727,09711c25,file
RRF_Data_sharing_MECFS/CFS_160/RRF_O.nii,3610868,382249,efeb6fce,file
RRF_Data_sharing_MECFS/CFS_160/RRF_T.nii,3610868,461909,a1a6df1a,file
RRF_Data_sharing_MECFS/CFS_160/RRF_W.nii,3610868,477637,9a964bc3,file
RRF_Data_sharing_MECFS/CFS_161/RRF_H.nii,3610868,981163,141974dc,file
RRF_Data_sharing_MECFS/CFS_161/RRF_O.nii,3610868,384064,46a01201,file
RRF_Data_sharing_MECFS/CFS_161/RRF_T.nii,3610868,460331,99fe7037,file
RRF_Data_sharing_MECFS/CFS_161/RRF_W.nii,3610868,428235,bbd6d107,file
RRF_Data_sharing_MECFS/CFS_168/RRF_H.nii,3610868,986365,a552416b,file
RRF_Data_sharing_MECFS/CFS_168/RRF_O.nii,3610868,368599,3dab17dd,file
RRF_Data_sharing_MECFS/CFS_168/RRF_T.nii,3610868,469328,e1a94913,file
RRF_Data_sharing_MECFS/CFS_168/RRF_W.nii,3610868,463604,383c96c9,file
RRF_Data_sharing_MECFS/CFS_172/RRF_H.nii,3610868,992155,c0dd3d31,file
RRF_Data_sharing_MECFS/CFS_172/RRF_O.nii,3610868,377328,4e2344bd,file
RRF_Data_sharing_MECFS/CFS_172/RRF_T.nii,3610868,458304,56b95fbd,file
RRF_Data_sharing_MECFS/CFS_172/RRF_W.nii,3610868,423329,6d82586c,file
RRF_Data_sharing_MECFS/CFS_174/RRF_H.nii,3610868,968336,8aa28882,file
RRF_Data_sharing_MECFS/CFS_174/RRF_O.nii,3610868,335730,33eaa410,file
RRF_Data_sharing_MECFS/CFS_174/RRF_T.nii,3610868,441970,ec098530,file
RRF_Data_sharing_MECFS/CFS_174/RRF_W.nii,3610868,438225,126e17f2,file
RRF_Data_sharing_MECFS/CFS_178/RRF_H.nii,3610868,945817,545ceea3,file
RRF_Data_sharing_MECFS/CFS_178/RRF_O.nii,3610868,394155,fe15ea8a,file
RRF_Data_sharing_MECFS/CFS_178/RRF_T.nii,3610868,477162,b5aad339,file
RRF_Data_sharing_MECFS/CFS_178/RRF_W.nii,3610868,496801,473f9e3b,file
RRF_Data_sharing_MECFS/CFS_181/RRF_H.nii,3610868,1016104,760502a0,file
RRF_Data_sharing_MECFS/CFS_181/RRF_O.nii,3610868,393473,7d84c01b,file
RRF_Data_sharing_MECFS/CFS_181/RRF_T.nii,3610868,472857,e7063fbe,file
RRF_Data_sharing_MECFS/CFS_181/RRF_W.nii,3610868,495822,5e343dec,file
RRF_Data_sharing_MECFS/CFS_184/RRF_H.nii,3610868,967900,358c0c7d,file
RRF_Data_sharing_MECFS/CFS_184/RRF_O.nii,3610868,381196,b32651de,file
RRF_Data_sharing_MECFS/CFS_184/RRF_T.nii,3610868,469141,e799677b,file
RRF_Data_sharing_MECFS/CFS_184/RRF_W.nii,3610868,466166,ab514892,file
RRF_Data_sharing_MECFS/CFS_187/RRF_H.nii,3610868,971816,e76e9a68,file
RRF_Data_sharing_MECFS/CFS_187/RRF_O.nii,3610868,373774,608be0ad,file
RRF_Data_sharing_MECFS/CFS_187/RRF_T.nii,3610868,459267,c1b0b90e,file
RRF_Data_sharing_MECFS/CFS_187/RRF_W.nii,3610868,441802,9390fe34,file
RRF_Data_sharing_MECFS/CFS_189/RRF_H.nii,3610868,966343,0078e001,file
RRF_Data_sharing_MECFS/CFS_189/RRF_O.nii,3610868,350158,bb5c6793,file
RRF_Data_sharing_MECFS/CFS_189/RRF_T.nii,3610868,435292,c22cbe27,file
RRF_Data_sharing_MECFS/CFS_189/RRF_W.nii,3610868,409807,c58c3ef9,file
RRF_Data_sharing_MECFS/CFS_190/RRF_H.nii,3610868,964791,d1f941cc,file
RRF_Data_sharing_MECFS/CFS_190/RRF_O.nii,3610868,328413,9722024d,file
RRF_Data_sharing_MECFS/CFS_190/RRF_T.nii,3610868,437897,bad72ab5,file
RRF_Data_sharing_MECFS/CFS_190/RRF_W.nii,3610868,435604,01e43f4e,file
RRF_Data_sharing_MECFS/CFS_191/RRF_H.nii,3610868,934183,94e99032,file
RRF_Data_sharing_MECFS/CFS_191/RRF_O.nii,3610868,343996,3926c6f1,file
